chr	start	CpG Probe	Cerebellum Average	All brain average	"Average all tissues, not brain"	Prefrontal cortex average	Leukocyte average	White matter average
10	729479	cg12014181	0.85455	0.402635	0.803449367	0.37094	0.9274125	0.279178947
19	35086248	cg12017434	0.75975	0.54111	0.812151899	0.58912	0.9373625	0.414947368
14	101003831	cg12025832	0.798633333	0.492155	0.906055696	0.46902	0.934925	0.400052632
14	92525005	cg12034871	0.7877	0.3567925	0.828396203	0.41336	0.9009625	0.168110526
14	104624738	cg12042737	0.5571	0.4942975	0.886101266	0.59144	0.951475	0.384415789
8	18666531	cg12065800	0.852283333	0.3993125	0.848396203	0.45646	0.9496625	0.210368421
12	109797312	cg12075647	0.654116667	0.434815	0.912922785	0.5441	0.9666125	0.299252632
2	235943546	cg12076147	0.891583333	0.542145	0.914812658	0.44976	0.947125	0.491826316
7	151454112	cg12079975	0.625233333	0.332355	0.837892405	0.40504	0.925175	0.180047368
6	90658359	cg12090880	0.861333333	0.574355	0.85246962	0.5722	0.9304625	0.478378947
17	4638529	cg12097273	0.671216667	0.5850775	0.877734177	0.65324	0.9575875	0.476331579
15	96454402	cg12123693	0.8023	0.5425975	0.922377215	0.5295	0.9304	0.458410526
17	9151012	cg12130672	0.605433333	0.3241275	0.835887342	0.37414	0.9228625	0.189994737
1	183952796	cg12136256	0.59555	0.27874	0.811873418	0.25692	0.922575	0.194231579
11	108157812	cg12139707	0.858116667	0.4767025	0.921378481	0.57344	0.954875	0.281210526
17	8958090	cg12146150	0.731116667	0.5382625	0.862474684	0.5521	0.91545	0.468173684
21	17442663	cg12166520	0.138766667	0.2284775	0.804393671	0.29992	0.9166875	0.203415789
10	98799272	cg12177407	0.829183333	0.540955	0.85878481	0.51678	0.9226375	0.467210526
12	83059257	cg12201681	0.860716667	0.61419	0.864525316	0.67218	0.9255875	0.485057895
11	116831787	cg12204166	0.191666667	0.2752725	0.829948101	0.3623	0.9661375	0.226642105
5	8839873	cg12204974	0.8069	0.4432	0.866613924	0.4273	0.9275125	0.325963158
7	2328896	cg12205429	0.170616667	0.37264	0.818310127	0.40726	0.958425	0.4038
14	82086140	cg12205669	0.9004	0.5643225	0.818277215	0.59114	0.9104125	0.439231579
1	224026237	cg12206317	0.793433333	0.4316025	0.803811392	0.47308	0.905075	0.280178947
10	81461277	cg12213494	0.771983333	-0.0493325	0.852362025	0.82028	0.90325	-1
11	77033664	cg12219707	0.1236	0.3202025	0.801741772	0.55648	0.95985	0.214342105
19	47988486	cg12237140	0.744566667	0.548265	0.868308861	0.5826	0.9199125	0.454026316
12	118588929	cg12245245	0.793783333	0.4805225	0.883817722	0.53162	0.9143875	0.345621053
2	71823484	cg12245706	0.676066667	0.3612775	0.807627848	0.42826	0.9629	0.199626316
10	114910849	cg12262181	0.376816667	0.45876	0.871431646	0.49938	0.93825	0.447984211
1	245753635	cg12274113	0.639533333	0.55151	0.886697468	0.5896	0.95715	0.473310526
7	2499975	cg12302875	0.366833333	0.4482675	0.861668354	0.4748	0.910125	0.444489474
1	155853542	cg12303247	0.82575	0.60841	0.868553165	0.69144	0.93865	0.477194737
13	113699016	cg12314335	0.25895	0.28379	0.811621519	0.30664	0.9118625	0.263321053
1	213562740	cg12334079	0.0955	0.3765725	0.897773418	0.33394	0.9512	0.486147368
3	122395985	cg12337988	0.682516667	0.4589375	0.813737975	0.54272	0.9404625	0.312305263
7	101723836	cg12349350	0.192266667	0.2591225	0.857810127	0.32032	0.9300875	0.229663158
4	144272609	cg12379954	0.246766667	0.5252975	0.923982278	0.68482	0.9202875	0.470805263
17	68100915	cg12389490	0.864616667	0.49116	0.910910127	0.4626	0.9584375	0.3994
6	8014323	cg12411917	0.778816667	0.5742425	0.855982278	0.68588	0.94335	0.424168421
10	134587811	cg12417955	0.737833333	0.54393	0.827431646	0.59338	0.9529	0.431836842
5	115989780	cg12423278	0.89645	0.627145	0.878265823	0.69336	0.9198625	0.479894737
15	45962135	cg12423473	0.881666667	0.58806	0.872287342	0.6043	0.9728875	0.484257895
3	37291314	cg12435059	0.477583333	0.44012	0.802227848	0.59484	0.918525	0.312642105
1	8044581	cg12446447	0.706216667	0.5834875	0.914698734	0.69884	0.9758	0.468721053
1	245534821	cg12448285	0.12705	0.44745	0.826663291	0.6055	0.9542125	0.421321053
10	122980874	cg12458020	0.88115	0.5350125	0.884326582	0.62788	0.9673625	0.344205263
6	163521043	cg12465250	0.83075	0.6017275	0.963318987	0.67468	0.9556	0.460094737
10	126331909	cg12466037	0.723316667	0.430885	0.910459494	0.4664	0.94105	0.307915789
5	142815469	cg12466613	0.727283333	0.46221	0.847216456	0.54984	0.9201875	0.318789474
10	133878016	cg12470014	0.918466667	0.5346675	0.945816456	0.57162	0.953025	0.383510526
6	33158526	cg12472351	0.857983333	0.5090875	0.858534177	0.5726	0.9230875	0.342005263
13	21288062	cg12475590	0.779766667	0.4205725	0.808940506	0.43188	0.95525	0.288578947
10	134462831	cg12499572	0.88195	0.57021	0.918344304	0.63234	0.96435	0.413542105
5	179454990	cg12509424	0.5112	0.4667775	0.91333038	0.5974	0.9627875	0.356994737
10	709592	cg12513686	0.724733333	0.4984425	0.900750633	0.55802	0.9452125	0.372363158
10	852579	cg12537286	0.267633333	0.4013525	0.800129114	0.4979	0.90025	0.365336842
6	135224345	cg12549451	0.84525	0.4869175	0.811774684	0.57892	0.908525	0.307594737
11	69206335	cg12570975	0.211833333	0.3517425	0.839056962	0.42938	0.9302125	0.337210526
13	95022023	cg12573033	0.5411	0.468655	0.802922785	0.56568	0.9028875	0.355105263
1	202537837	cg12581598	0.540783333	0.4230425	0.813048101	0.48732	0.9341	0.3205
1	29490924	cg12609322	0.757166667	0.3887325	0.822837975	0.48876	0.928425	0.197242105
13	103047760	cg12611013	0.147033333	0.3067325	0.85584557	0.35706	0.9273375	0.316873684
4	103528099	cg12615753	0.8457	0.525505	0.890373418	0.58514	0.944625	0.364721053
6	143130570	cg12616114	0.683066667	0.397025	0.872163291	0.4649	0.96045	0.251852632
10	63740403	cg12616691	0.894683333	0.5359075	0.844081013	0.49806	0.954875	0.440184211
11	117664470	cg12621303	0.804066667	0.402125	0.854773418	0.4089	0.9256625	0.2666
8	141537198	cg12641286	0.80445	0.562565	0.869496203	0.67092	0.93685	0.408126316
17	75524062	cg12659114	0.712533333	0.39706	0.841110127	0.34078	0.93245	0.349326316
7	148287720	cg12668043	0.844733333	0.561095	0.832658228	0.60574	0.915175	0.4645
6	148615459	cg12668216	0.665283333	0.51408	0.839060759	0.5407	0.9385625	0.440605263
11	831584	cg12669354	0.442966667	0.5433725	0.831255696	0.67918	0.9089	0.4808
11	94824747	cg12675417	0.195833333	0.360145	0.860297468	0.48144	0.9353375	0.305221053
5	9523352	cg12676289	0.872033333	0.63231	0.909817722	0.69786	0.927325	0.494863158
1	212202711	cg12692682	0.83695	0.5916475	0.840868354	0.67424	0.9620375	0.444968421
4	144275126	cg12710519	0.8184	0.4944175	0.815093671	0.49752	0.949375	0.383678947
22	19938992	cg12728623	0.178283333	0.463305	0.804502532	0.57838	0.9412875	0.465236842
7	220143	cg12748511	0.521916667	0.5063775	0.834768354	0.58024	0.9255125	0.430015789
1	44461890	cg12755814	0.855433333	0.54349	0.894960759	0.58648	0.9515	0.401726316
20	60120472	cg12762862	0.150166667	0.31331	0.834526582	0.37756	0.9559875	0.297873684
6	107783986	cg12772086	0.452	0.4534775	0.824327848	0.59908	0.94175	0.337763158
1	159111423	cg12798524	0.215733333	0.3378175	0.872598734	0.43436	0.9204625	0.324915789
15	46036298	cg12799888	0.79965	0.569745	0.840743038	0.61724	0.9398875	0.451415789
18	72201716	cg12811033	0.686033333	0.4608375	0.864736709	0.52882	0.9398375	0.323726316
5	167989126	cg12812838	0.699416667	0.554545	0.897520253	0.66336	0.9460875	0.419742105
6	132891505	cg12813797	0.7015	0.4819175	0.897364557	0.5673	0.9616375	0.340721053
10	108576571	cg12848417	0.3084	0.3144725	0.806774684	0.40066	0.9008125	0.255352632
7	142983581	cg12863927	0.869733333	0.5748225	0.898982278	0.63168	0.93545	0.421926316
14	68831098	cg12874792	0.31625	0.4178625	0.878859494	0.4511	0.941375	0.409547368
17	1124131	cg12889817	0.825666667	0.5049475	0.841006329	0.59154	0.908575	0.338768421
7	22234163	cg12890291	0.848383333	0.55589	0.879950633	0.58116	0.9335125	0.434694737
22	22288473	cg12894883	0.691316667	0.4087275	0.968560759	0.43226	0.9791875	0.2971
5	147160551	cg12905673	0.154133333	0.25875	0.879959494	0.30964	0.939925	0.249089474
5	57410856	cg12932951	0.80715	0.520715	0.872508861	0.59564	0.9229375	0.360357895
12	133102272	cg12967384	0.65665	0.4356275	0.948505063	0.54144	0.9523375	0.272805263
4	141207794	cg12968752	0.261483333	0.3622325	0.817113924	0.40032	0.936475	0.352473684
7	77801448	cg12994657	0.829766667	0.5288725	0.878974684	0.63638	0.9354125	0.344089474
13	36073819	cg13003178	0.499166667	0.53324	0.84998481	0.63862	0.9587	0.480226316
5	171831028	cg13022534	0.844	0.5438625	0.844303797	0.5664	0.9565125	0.399852632
2	102433793	cg13027851	0.773683333	0.529205	0.870275949	0.6178	0.924075	0.373394737
21	40141809	cg13049432	0.79715	0.550345	0.836212658	0.58588	0.956325	0.450063158
13	25743999	cg13055385	0.084016667	0.200555	0.859593671	0.24678	0.929025	0.182352632
12	53996158	cg13074795	0.253766667	0.4458875	0.849046835	0.50602	0.924725	0.456473684
12	125333267	cg13075279	0.156183333	0.2857	0.845078481	0.35316	0.9431	0.271389474
8	142981593	cg13090007	0.3884	0.315135	0.862839241	0.4349	0.96615	0.192542105
1	156370496	cg13098071	0.387266667	0.3529	0.844308861	0.45478	0.944925	0.251
7	37025796	cg13102133	0.136266667	0.2547525	0.86973038	0.26326	0.9330375	0.288489474
5	58882753	cg13112511	0.18385	0.3683725	0.858473418	0.3575	0.9637625	0.441942105
2	158182996	cg13114088	0.872316667	0.62054	0.919150633	0.7087	0.9755	0.460736842
8	105368434	cg13126652	0.837566667	0.5701975	0.877103797	0.64152	0.9127125	0.436363158
14	95370499	cg13128244	0.770266667	0.5348775	0.915653165	0.60828	0.9710375	0.400489474
18	74729175	cg13141061	0.56105	0.45345	0.840368354	0.52308	0.9206625	0.355036842
18	43303777	cg13149442	0.478416667	0.5190775	0.805770886	0.54638	0.953725	0.489868421
1	3144710	cg13152158	0.296	0.476755	0.81961519	0.52524	0.9016625	0.469642105
15	28437159	cg13166748	0.17385	0.2668425	0.842512658	0.43666	0.9579625	0.167452632
2	3403300	cg13173536	0.4114	0.2251	0.816678481	0.25532	0.934475	0.140305263
2	54756247	cg13179330	0.7983	0.42688	0.849220253	0.45232	0.94545	0.296731579
13	112874202	cg13181385	0.776816667	0.54196	0.824832911	0.61546	0.9268625	0.417484211
17	80129470	cg13198984	0.730566667	0.46705	0.83188481	0.48532	0.926875	0.3806
12	5352389	cg13209192	0.898016667	0.518935	0.828525316	0.56756	0.90095	0.372010526
12	124105429	cg13209683	0.76445	0.4930475	0.839706329	0.56408	0.932575	0.365336842
8	140846800	cg13210578	0.837783333	0.4522625	0.898905063	0.50036	0.9492875	0.286084211
2	182850683	cg13218739	0.4888	0.345405	0.873818987	0.50032	0.934875	0.175942105
11	78053252	cg13226797	0.875716667	0.5250475	0.882335443	0.609	0.9004375	0.338078947
14	103467798	cg13231302	0.176866667	0.3411625	0.839067089	0.40412	0.9197875	0.305268421
14	100048149	cg13250209	0.557083333	0.40619	0.825977215	0.45302	0.9325875	0.310373684
7	100480538	cg13260916	0.341533333	0.43908	0.891412658	0.44906	0.9616375	0.461342105
3	23522396	cg13266188	0.84275	0.55168	0.908910127	0.65146	0.9513	0.364515789
8	131662148	cg13288621	0.86625	0.53246	0.806093671	0.56816	0.9313875	0.372668421
5	2112351	cg13294846	0.405333333	0.25681	0.856060759	0.25326	0.94615	0.204015789
2	3479637	cg13309510	0.905816667	0.5772775	0.951946835	0.58658	0.966575	0.465115789
1	19746564	cg13319175	0.48795	0.4615975	0.801818987	0.45852	0.9217125	0.442089474
3	149051343	cg13321956	0.853	0.402365	0.842165823	0.44556	0.94035	0.209631579
15	82042705	cg13325208	0.2088	0.286735	0.829273418	0.33242	0.91225	0.269978947
3	149510965	cg13332706	0.8313	0.5923325	0.887482278	0.64704	0.95025	0.477557895
2	101511926	cg13371883	0.859583333	0.4908075	0.891827848	0.51724	0.9624875	0.342505263
18	74692253	cg13375905	0.859516667	0.471455	0.881265823	0.47436	0.9550375	0.332547368
2	95978247	cg13378563	0.829416667	0.5335375	0.860379747	0.55012	0.9417875	0.414184211
6	17032554	cg13392422	0.651716667	0.3516925	0.843222785	0.35026	0.933275	0.247078947
18	46447840	cg13398027	0.2542	0.419355	0.853334177	0.62104	0.9754875	0.328705263
8	103747281	cg13405226	0.269316667	0.470605	0.810244304	0.56424	0.9121125	0.454084211
12	122396677	cg13411923	0.79055	0.48902	0.923149367	0.6043	0.941775	0.303863158
3	105332022	cg13419345	0.8168	0.5516	0.822641772	0.58082	0.9313875	0.4222
9	137519932	cg13429168	0.528633333	0.38411	0.868239241	0.4006	0.960225	0.301368421
9	103065209	cg13435832	0.753583333	0.501785	0.854688608	0.54384	0.9515875	0.384810526
18	74728979	cg13442966	0.80495	0.478005	0.914924051	0.53472	0.930725	0.312921053
11	117541468	cg13444151	0.844766667	0.5089175	0.844559494	0.60058	0.905975	0.328731579
10	98098271	cg13444670	0.84185	0.50532	0.834340506	0.59892	0.9038125	0.303494737
8	111906503	cg13447820	0.887766667	0.57083	0.806805063	0.64446	0.924375	0.412889474
13	113625160	cg13450266	0.169616667	0.32943	0.834041772	0.36524	0.9587	0.3571
10	669170	cg13471336	0.150866667	0.3897225	0.898562025	0.51246	0.94655	0.357236842
13	36944640	cg13486491	0.740066667	0.5320125	0.854064557	0.62152	0.9143375	0.376636842
7	2182182	cg13504346	0.154966667	0.4711175	0.884286076	0.54034	0.96355	0.493136842
4	166131313	cg13508949	0.886316667	0.486105	0.873274684	0.5261	0.9345375	0.319436842
9	99256233	cg13520053	0.880366667	0.477225	0.895627848	0.52662	0.915275	0.311005263
9	129081113	cg13521899	0.910916667	0.5372175	0.908827848	0.64952	0.935725	0.332889474
4	71457838	cg13523386	0.74025	0.4891675	0.806972152	0.56918	0.92805	0.374721053
9	131889368	cg13533616	0.785916667	0.5654175	0.878520253	0.5789	0.9259375	0.477184211
6	30594186	cg13542073	0.799216667	0.5191875	0.895964557	0.60052	0.93385	0.352478947
9	88309142	cg13543833	0.87845	0.5736075	0.884810127	0.63654	0.93665	0.406584211
14	101198475	cg13546977	0.6755	0.46165	0.842862025	0.53612	0.9257875	0.337289474
12	123350077	cg13548946	0.201383333	0.359635	0.826877215	0.44814	0.9368875	0.343973684
7	134575145	cg13549461	0.116883333	0.261175	0.881839241	0.39918	0.947125	0.187357895
1	19983475	cg13550729	0.452333333	0.475365	0.833658228	0.57586	0.91335	0.406463158
8	26261744	cg13553693	0.8532	0.5712825	0.863192405	0.65846	0.936825	0.406142105
10	134058741	cg13554136	0.828666667	0.4091425	0.834737975	0.4499	0.9357	0.243378947
1	11158987	cg13558322	0.4476	0.391855	0.806974684	0.39958	0.9468625	0.370789474
14	89734827	cg13569868	0.723733333	0.574255	0.905016456	0.62952	0.954875	0.475284211
14	51362409	cg13574499	0.909683333	0.654215	0.829950633	0.9158	0.9117625	0.358815789
8	141577337	cg13582226	0.5077	0.3915475	0.832965823	0.45202	0.92235	0.295589474
10	134462849	cg13582959	0.858766667	0.571275	0.885646835	0.64502	0.9576125	0.420831579
9	140198751	cg13601936	0.8698	0.5314625	0.864018987	0.59142	0.9443	0.371636842
12	122652224	cg13607082	0.821166667	0.5186575	0.804441772	0.60868	0.91655	0.359810526
11	69461236	cg13608094	0.742616667	0.497015	0.854813924	0.48006	0.9349	0.429673684
8	141639345	cg13610333	0.1779	0.470685	0.820924051	0.56134	0.9315	0.483057895
10	21434654	cg13613456	0.272083333	0.3910475	0.857479747	0.42196	0.9019375	0.394357895
9	92050313	cg13619387	0.8214	0.4251775	0.802534177	0.47714	0.9480375	0.249021053
9	117264095	cg13636371	0.6538	0.36182	0.823850633	0.35476	0.9653625	0.265884211
6	44081549	cg13644645	0.770116667	0.55447	0.820103797	0.59238	0.9288125	0.459994737
6	90696018	cg13664079	0.787166667	0.415725	0.845956962	0.51114	0.91625	0.226536842
9	130997032	cg13673363	0.857633333	0.527885	0.879320253	0.5542	0.9521375	0.409405263
10	81075478	cg13676902	0.872666667	0.5602425	0.931468354	0.63292	0.9534	0.411342105
13	45767909	cg13690003	0.785716667	0.4705125	0.85566962	0.46448	0.926725	0.3595
17	1308616	cg13691567	0.842616667	0.4552625	0.888058228	0.54816	0.937625	0.240089474
9	95021626	cg13696013	0.85535	0.5924175	0.891893671	0.63644	0.93145	0.480778947
6	3386584	cg13703737	0.665466667	0.4035225	0.894536709	0.42992	0.937675	0.2881
6	32131722	cg13705888	0.866883333	0.48509	0.87824557	0.5466	0.9574125	0.314336842
9	139704146	cg13728106	0.587916667	0.53652	0.907378481	0.64462	0.9525375	0.4315
19	1302619	cg13750214	0.484716667	0.33747	0.879732911	0.40756	0.976525	0.229526316
17	29624439	cg13759778	0.76235	0.5208375	0.90918481	0.50012	0.9566125	0.471757895
2	236586376	cg13770573	0.688133333	0.5445525	0.913674684	0.64296	0.9631	0.417084211
9	99688888	cg13776542	0.735833333	0.526395	0.883444304	0.62812	0.9308375	0.392247368
11	131847139	cg13778222	0.559933333	0.4763225	0.851951899	0.56668	0.9086625	0.378163158
9	123346214	cg13788000	0.823333333	0.41504	0.81905443	0.45978	0.9107875	0.227663158
10	3313302	cg13793681	0.687883333	0.4138725	0.938401266	0.44312	0.92325	0.299094737
9	74481837	cg13794318	0.688483333	0.5410425	0.902983544	0.68684	0.9517625	0.378273684
9	130027116	cg13802789	0.175166667	0.26485	0.803507595	0.34326	0.9037625	0.227115789
9	133760464	cg13803765	0.42495	0.430205	0.911822785	0.48602	0.9627375	0.377721053
9	102580782	cg13827361	0.726233333	0.43702	0.857731646	0.54306	0.925975	0.258752632
7	130128420	cg13831540	0.8288	0.37774	0.824034177	0.48764	0.90235	0.140163158
7	1153842	cg13832955	0.442866667	0.4485975	0.826382278	0.4965	0.912	0.411905263
9	35750556	cg13838057	0.4969	0.503695	0.890726582	0.60412	0.944775	0.425968421
18	64271503	cg13853450	0.689116667	0.4870425	0.850106329	0.59328	0.950675	0.328489474
9	113308063	cg13858145	0.881383333	0.4907975	0.831234177	0.57748	0.9182625	0.313484211
2	231751449	cg13874040	0.456666667	0.34304	0.809686076	0.34092	0.9379375	0.310215789
15	55881607	cg13878116	0.84965	0.55314	0.876553165	0.5391	0.958325	0.486626316
15	62778589	cg13893720	0.821133333	0.5928	0.874273418	0.61864	0.906	0.486394737
4	7760060	cg13898166	0.903033333	0.626	0.87233038	0.89852	0.9564125	0.322994737
5	132118820	cg13904481	0.761066667	0.60368	0.802291139	0.6694	0.94835	0.484915789
1	874697	cg13904806	0.698516667	0.525015	0.81668481	0.53728	0.92285	0.459873684
18	77468488	cg13909076	0.8633	0.60494	0.89804557	0.688	0.9446875	0.463221053
3	56762402	cg13912849	0.40175	0.2886525	0.882770886	0.35354	0.9654875	0.196689474
9	132711808	cg13913011	0.571333333	0.54549	0.894178481	0.68326	0.90445	0.426415789
4	141207827	cg13913247	0.2069	0.3076425	0.833574684	0.33682	0.9656375	0.297826316
12	104461859	cg13939297	0.667016667	0.5367475	0.908531646	0.68932	0.9625875	0.377226316
12	26492184	cg13948824	0.900966667	0.4733525	0.898737975	0.54316	0.964425	0.272963158
2	241072063	cg13948934	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737
6	153079640	cg13966752	0.807016667	0.524325	0.833239241	0.58866	0.9464625	0.399178947
9	97848736	cg13972491	0.771066667	0.39228	0.812405063	0.4069	0.9381125	0.260847368
10	115069483	cg13974894	0.837766667	0.5166625	0.894888608	0.55038	0.9341	0.379652632
2	233642094	cg13982505	0.751	0.3516025	0.807665823	0.43548	0.9246125	0.157668421
1	67504848	cg13986884	0.722416667	0.51124	0.850350633	0.5524	0.925425	0.376973684
4	6728799	cg13999143	0.132716667	0.266975	0.873964557	0.37606	0.964725	0.211421053
9	91636851	cg14009912	0.589466667	0.4543575	0.840660759	0.6347	0.915775	0.274357895
1	227182615	cg14016676	0.82465	0.5173125	0.881486076	0.57488	0.90505	0.370726316
4	124234087	cg14020595	0.803516667	0.4217775	0.851467089	0.47276	0.914125	0.249342105
9	27536082	cg14026202	0.754816667	0.45465	0.86773038	0.61458	0.9139125	0.227857895
12	133123459	cg14034782	0.383716667	0.40937	0.810805063	0.4618	0.9615875	0.380747368
15	77922163	cg14070108	0.3971	0.35425	0.806305063	0.4018	0.91375	0.301736842
11	71760291	cg14078335	0.8423	0.473845	0.801193671	0.47974	0.9546	0.341115789
6	163911136	cg14090920	0.864516667	0.584375	0.911086076	0.63806	0.9546	0.449868421
9	133715238	cg14102055	0.146083333	0.4173575	0.830520253	0.55736	0.94385	0.385273684
9	139917436	cg14105458	0.868433333	0.61774	0.907602532	0.7274	0.935575	0.428484211
10	128275008	cg14115325	0.248516667	0.3041075	0.859564557	0.34532	0.920725	0.255668421
12	2934143	cg14121472	0.813216667	0.58999	0.868593671	0.6613	0.9155	0.439163158
2	16796185	cg14125542	0.881166667	0.4957025	0.829856962	0.45222	0.946875	0.404815789
6	154858688	cg14131835	0.76935	0.552265	0.881506329	0.66274	0.958875	0.400326316
9	124545901	cg14136214	0.374	0.4995625	0.892498734	0.57676	0.91075	0.481957895
11	862750	cg14139652	0.5236	0.4856625	0.806958228	0.51176	0.917525	0.454805263
19	18967276	cg14142836	0.094533333	0.2706975	0.883051899	0.38918	0.9674125	0.254884211
9	139916869	cg14151317	0.401933333	0.459585	0.864193671	0.61264	0.967975	0.348252632
1	204912819	cg14168295	0.894583333	0.6096575	0.884516456	0.69934	0.9173	0.446868421
9	114219932	cg14171343	0.818216667	0.5861825	0.848918987	0.62166	0.945575	0.476794737
19	45737483	cg14184817	0.2122	0.3479225	0.81346962	0.3984	0.9741625	0.347763158
8	26151851	cg14194344	0.806066667	0.5352675	0.859302532	0.54736	0.9427	0.440689474
2	71823517	cg14196395	0.772716667	0.3716575	0.826131646	0.45008	0.96705	0.168410526
2	27558525	cg14210811	0.766616667	0.56212	0.876092405	0.61934	0.9439	0.451384211
6	105918992	cg14212412	0.687516667	0.4913775	0.860853165	0.59126	0.9318875	0.3523
11	16424935	cg14213563	0.846266667	0.4769275	0.870544304	0.55546	0.9468875	0.296847368
9	137609455	cg14228756	0.384233333	0.3313125	0.816310127	0.38312	0.9326375	0.260084211
19	7913869	cg14232365	0.8707	0.5932575	0.901634177	0.59994	0.9524875	0.480236842
4	103752952	cg14241074	0.7939	0.5176975	0.870203797	0.59746	0.936975	0.347484211
9	103208696	cg14244739	0.868016667	0.5289675	0.898072152	0.59356	0.9595125	0.386626316
9	38421899	cg14281144	0.178333333	0.425955	0.8004	0.52826	0.918425	0.429805263
14	51897632	cg14286320	0.671083333	0.3874275	0.815464557	0.5041	0.9420875	0.208452632
7	157394633	cg14289852	0.847866667	0.395315	0.908056962	0.43584	0.9269875	0.210857895
18	74729074	cg14298244	0.577716667	0.457325	0.853916456	0.5364	0.967125	0.338684211
15	32964500	cg14302904	0.716816667	0.4378325	0.851698734	0.47416	0.9401125	0.309294737
10	134527922	cg14305701	0.72265	0.4612125	0.876672152	0.48818	0.9702875	0.346289474
12	2046230	cg14310533	0.281416667	0.3740675	0.879929114	0.45776	0.9555	0.325042105
9	71934644	cg14328477	0.5428	0.4142775	0.84481519	0.4812	0.942725	0.313163158
3	8911424	cg14329285	0.835233333	0.55383	0.812617722	0.5639	0.9427875	0.457094737
11	118952474	cg14362814	0.756716667	0.359205	0.844527848	0.38108	0.9249875	0.203731579
17	40120327	cg14376548	0.90215	0.5628325	0.93353038	0.5754	0.980675	0.437047368
4	37689379	cg14396758	0.1326	0.342795	0.885026582	0.48448	0.9556625	0.293763158
4	39825095	cg14410516	0.781733333	0.6105775	0.83775443	0.70192	0.9414	0.489926316
17	29038045	cg14411912	0.2875	0.4456925	0.81318481	0.47018	0.949125	0.464178947
7	121555135	cg14412023	0.746383333	0.55225	0.89644557	0.56444	0.94535	0.479526316
4	99531141	cg14414891	0.538816667	0.5452875	0.921477215	0.63822	0.9691875	0.460910526
9	33814450	cg14418213	0.79025	0.5090725	0.820205063	0.62872	0.939	0.321257895
17	79953059	cg14419393	0.882283333	0.59694	0.946288608	0.68718	0.97615	0.426157895
9	115926922	cg14445012	0.187666667	0.25203	0.813717722	0.31592	0.9540875	0.222894737
9	8627950	cg14452619	0.548433333	0.368815	0.847774684	0.45686	0.939475	0.234884211
18	77124398	cg14453449	0.801083333	0.5385875	0.861974684	0.61998	0.932675	0.388573684
22	41573155	cg14455139	0.535	0.5218925	0.894260759	0.5473	0.9551875	0.4899
9	96846674	cg14467276	0.803816667	0.344675	0.891992405	0.31588	0.933225	0.214289474
9	131155819	cg14467654	0.527283333	0.385365	0.887532911	0.42724	0.9744125	0.297826316
2	70377064	cg14475620	0.741966667	0.4598875	0.8146	0.48072	0.9021375	0.3352
9	135863570	cg14475859	0.785466667	0.54364	0.82554557	0.58874	0.901	0.441552632
13	111540404	cg14484885	0.80305	0.364765	0.805089873	0.40104	0.9737875	0.179436842
9	139407288	cg14488715	0.866616667	0.4122275	0.838841772	0.41076	0.9173125	0.254026316
12	124432994	cg14501977	0.628133333	0.4323925	0.917258228	0.53412	0.9621125	0.272910526
9	131154899	cg14525247	0.535083333	0.484865	0.860682278	0.52648	0.934325	0.430584211
12	20848821	cg14525610	0.84125	0.573965	0.844936709	0.59844	0.90755	0.470626316
9	95421919	cg14546258	0.85775	0.5584825	0.91973038	0.59012	0.92635	0.436542105
2	66689807	cg14553338	0.231716667	0.302065	0.811798734	0.4068	0.948375	0.234578947
10	72454026	cg14557288	0.5363	0.5091275	0.806635443	0.53174	0.941275	0.472315789
8	142981769	cg14559725	0.501916667	0.465615	0.861548101	0.50014	0.910775	0.424768421
10	22893655	cg14588598	0.881133333	0.5863775	0.893297468	0.62388	0.9363625	0.446594737
9	87257941	cg14592798	0.8729	0.5960725	0.841298734	0.6706	0.94065	0.446684211
9	139921813	cg14633421	0.1778	0.3031375	0.813607595	0.38592	0.9083125	0.287415789
1	244609066	cg14649566	0.831266667	0.438425	0.849277215	0.54466	0.9099625	0.231789474
6	29627290	cg14656245	0.8826	0.4998275	0.888553165	0.58864	0.9277	0.302226316
11	3848503	cg14659840	0.88635	0.567785	0.912075949	0.663	0.9477625	0.387836842
2	161150008	cg14660163	0.68835	0.52899	0.861364557	0.59868	0.9713	0.423889474
8	141600099	cg14693353	0.332716667	0.2690575	0.807921519	0.3327	0.917975	0.207421053
2	9387472	cg14710529	0.22325	0.42083	0.800312658	0.45092	0.96115	0.449926316
2	207194123	cg14716323	0.403066667	0.3243075	0.80838481	0.406	0.95625	0.217515789
22	19118918	cg14727512	0.7441	0.5481125	0.855024051	0.64424	0.9407125	0.424973684
13	113436568	cg14737571	0.228183333	0.2940525	0.873451899	0.44054	0.9545625	0.196836842
10	111842681	cg14742187	0.643783333	0.528585	0.816748101	0.57736	0.9147875	0.433378947
8	123832258	cg14747166	0.412883333	0.3347	0.830424051	0.44974	0.948425	0.206726316
17	3523427	cg14755314	0.873516667	0.5790075	0.915531646	0.68354	0.9418625	0.400573684
17	77951858	cg14787267	0.144066667	0.369155	0.843227848	0.43524	0.938675	0.375294737
2	232903780	cg14802771	0.709333333	0.3656175	0.862249367	0.45042	0.9597375	0.173473684
7	55980196	cg14806627	0.856283333	0.5817775	0.887194937	0.6499	0.9171125	0.406436842
